"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Mucin-degrading gut commensals isolated from healthy faecal donor suppress intestinal epithelial inflammation and regulate tight junction barrier function","https://scispace.com/paper/mucin-degrading-gut-commensals-isolated-from-healthy-faecal-ciq9s9bf","2022","Journal Article","Frontiers in Immunology","Mingfang Pan
Nilakshi Barua
Margaret Ip","10.3389/fimmu.2022.1021094","","The intestinal epithelium surface is covered by a layer of mucus that harbors a complex and dynamic population of bacteria termed gut microbiota. In particular, some gut bacteria have the ability to degrade the mucin glycan for nutritional sources. However, the bacterial diversity of mucin-degrading bacteria in human gut microbiota and their role in the gut remains unclear. In this study, we characterized the diversity of mucin-degrading bacteria in the human gut microbiota by an established cultivation-based molecular profiling method. The results showed the gut commensals having the mucin degrading ability were widely distributed in the gut microbiota and were more abundant than previously thought. In addition, many previously uncharacterized mucin degraders were isolated from faecals samples, suggesting the mucin-degrading gut commensals were underappreciated. To gain a better understanding of the interaction between these mucin-degrading gut commensals and the host, the effect of the commensals on intestinal epithelial cells were examined, and the results revealed that the commensals (8 Bacteroides spp., 2 Parabacteroides spp, Akkermanisa muciniphila and Bifidobacterial dentium) incited low level of inflammatory response (IL-8 and TNF-α) but suppressed the inflammatory response induced by E. coli through downregulating the NF-κB pathway. The presence of gut commensals also showed potential in enhancing the epithelial tight junction (TJ) barrier function through regulating the mRNA expression of TJ protein genes such as Zo-1, Occludin, Claudin-1 and E-cadherin. Furthermore, the presence of commensal bacteria P. distasonis, B. thetaiotaomicron and A. muciniphila completely or partly restored the pro-inflammatory cytokine IL-1β induced TJ barrier disruption. In conclusion, these findings indicate that mucin-degrading gut commensals were widely distributed in the gut microbiota and showed anti-inflammatory effect against pathogen infection and potential in modulating the epithelial barrier function.","The results showed the gut commensals having the mucin degrading ability were widely distributed in the gut microbiota and were more abundant than previously thought, and showed anti-inflammatory effect against pathogen infection and potential in modulating the epithelial barrier function."
"Mucin degradation in the human gastrointestinal tract and its significance to enteric microbial ecology","https://scispace.com/paper/mucin-degradation-in-the-human-gastrointestinal-tract-and-ft8d627cqv","1993","Journal Article","European Journal of Gastroenterology & Hepatology","Lansing C. Hoskins","10.1097/00042737-199304000-00004","","Degradation of the gut mucus gel layer involves the combined actions of enteric bacterial glycosidases and esterases as well as host and microbial proteinases. Degradation of the carbohydrate chains of mucin glycoproteins involves glycosidases and glycosulfatases produced by specialized strains of normal enteric bacteria, resulting in the release of component monosaccharides which can be used as a source of nutrition by other, larger populations. Such functional specialization provides an ecological niche for enzyme-producing specialists and is likely to be a contributing factor to microbial diversity in enteric bacterial ecosystems.","Degradation of the gut mucus gel layer involves the combined actions of enteric bacterial glycosidases and esterases as well as host and microbial proteinases, resulting in the release of component monosaccharides which can be used as a source of nutrition by other, larger populations."
"Exploration of the Muribaculaceae Family in the Gut Microbiota: Diversity, Metabolism, and Function","https://scispace.com/paper/exploration-of-the-muribaculaceae-family-in-the-gut-3zktxivpvoec","2024","Journal Article","Nutrients","Yiqing Zhu
Borui Chen
Xinyu Zhang
Muhammad Toheed Akbar
Tong Wu
Yiyun Zhang
Zhi Li
Qun Shen","10.3390/nu16162660","","The gut microbiota are mainly composed of Bacteroidetes and Firmicutes and are crucial for metabolism and immunity. Muribaculaceae are a family of bacteria within the order Bacteroidetes. Muribaculaceae produce short-chain fatty acids via endogenous (mucin glycans) and exogenous polysaccharides (dietary fibres). The family exhibits a cross-feeding relationship with probiotics, such as Bifidobacterium and Lactobacillus. The alleviating effects of a plant-based diet on inflammatory bowel disease, obesity, and type 2 diabetes are associated with an increased abundance of Muribaculaceae, a potential probiotic bacterial family. This study reviews the current findings related to Muribaculaceae and systematically introduces their diversity, metabolism, and function. Additionally, the mechanisms of Muribaculaceae in the alleviation of chronic diseases and the limitations in this field of research are introduced. ","This study reviews the diversity, metabolism, and function of Muribaculaceae, a family of gut bacteria, and their potential role in alleviating chronic diseases, such as inflammatory bowel disease, obesity, and type 2 diabetes, through short-chain fatty acid production and cross-feeding relationships."
"Tripartite relationship between gut microbiota, intestinal mucus and dietary fibers: towards preventive strategies against enteric infections.","https://scispace.com/paper/tripartite-relationship-between-gut-microbiota-intestinal-4xxgiwz9yd","2020","Journal Article","Fems Microbiology Reviews","Thomas Sauvaitre
Thomas Sauvaitre
Lucie Etienne-Mesmin
Adeline Sivignon
Pascale Mosoni
Christophe M. Courtin
Tom Van de Wiele
Stéphanie Blanquet-Diot","10.1093/FEMSRE/FUAA052","","The human gut is inhabited by a large variety of microorganims involved in many physiological processes and collectively referred as to gut microbiota. Disrupted microbiome has been associated with negative health outcomes and especially could promote the onset of enteric infections. To sustain their growth and persistence within the human digestive tract, gut microbes and enteric pathogens rely on two main polysaccharide compartments, namely dietary fibers and mucus carbohydrates. Several evidences suggest that the three-way relationship between gut microbiota, dietary fibers and mucus layer could unravel the capacity of enteric pathogens to colonise the human digestive tract and ultimately lead to infection. The review starts by shedding light on similarities and differences between dietary fibers and mucus carbohydrates structures and functions. Next, we provide an overview of the interactions of these two components with the third partner, namely, the gut microbiota, under health and disease situations. The review will then provide insights into the relevance of using dietary fibers interventions to prevent enteric infections with a focus on gut microbial imbalance and impaired-mucus integrity. Facing the numerous challenges in studying microbiota-pathogen-dietary fiber-mucus interactions, we lastly describe the characteristics and potentialities of currently available in vitro models of the human gut.","The characteristics and potentialities of currently available in vitro models of the human gut are described, including microbiota-pathogen-dietary fiber-mucus interactions, to provide insights into the relevance of using dietary fibers interventions to prevent enteric infections."
"A history of repeated antibiotic usage leads to microbiota-dependent mucus defects","https://scispace.com/paper/a-history-of-repeated-antibiotic-usage-leads-to-microbiota-237mld7jbr","2024","Journal Article","bioRxiv","Kertu Liis Krigul
Rachel H. Feeney
Supapit Wongkuna
Oliver Aasmets
Sandra M. Holmberg
Reidar Andreson
Fabiola Puértolas-Balint
Kateryna Pantiukh
Linda Sootak
Tõnis Org
Tanel Tenson
Elin Org
Bjoern O. Schroeder","10.1101/2024.03.07.583875","","Recent evidence indicates that repeated antibiotic usage lowers microbial diversity and lastingly changes the gut microbiota community. However, the physiological effects of repeated – but not recent – antibiotic usage on microbiota-mediated mucosal barrier function are largely unknown. By selecting human individuals from the deeply-phenotyped Estonian Microbiome Cohort (EstMB) we here utilised human-to-mouse faecal microbiota transplantation to explore long-term impacts of repeated antibiotic use on intestinal mucus function. While a healthy mucus layer protects the intestinal epithelium against infection and inflammation, using ex-vivo mucus function analyses of viable colonic tissue explants, we show that microbiota from humans with a history of repeated antibiotic use causes reduced mucus growth rate and increased mucus penetrability compared to healthy controls in the transplanted mice. Moreover, shotgun metagenomic sequencing identified a significantly altered microbiota composition in the antibiotic-shaped microbial community, with known mucus-utilising bacteria, including Akkermansia muciniphila and Bacteroides fragilis, dominating in the gut. The altered microbiota composition was further characterised by a distinct metabolite profile, which may be caused by differential mucus degradation capacity. Consequently, our findings suggest that long-term antibiotic use in humans results in an altered microbial community that has reduced capacity to maintain proper mucus function in the gut.","Repeated antibiotic usage leads to microbiota-dependent mucus defects, altering the gut microbiota composition and function."
"The Role of Human Gut Microbe Ruminococcus gnavus in Inflammatory Diseases","https://scispace.com/paper/the-role-of-human-gut-microbe-ruminococcus-gnavus-in-1eqayrxe0s","2023","Journal Article","","Sasmitra Kandasamy
Vengadesh Letchumanan
Kar-Wai Hong
Kah-Ooi Chua
Nurul Syakima Ab Mutalib
Alvin Lai Oon Ng
Long Chiau Ming
Hui Xuan Lim
Sivakumar Thurairajasingam
Jodi Woan-Fei Law
Loh Teng Hern Tan","10.36877/pmmb.a0000396","","Dysbiosis is a prominent factor in numerous inflammatory conditions, with Ruminococcus gnavus, a prevalent gut microbe, implicated in inflammatory bowel disease (IBD), irritable bowel syndrome (IBS), eczema, metabolic disorders, and rheumatic diseases. R. gnavus contributes to inflammation by producing an inflammatory polysaccharide and degrading mucin. The increasing evidence of elevated R. gnavus abundance in various inflammatory conditions suggests its potential as a therapeutic target. Despite this, there are limited studies on treatment strategies targeting R. gnavus. This article provides a comprehensive overview of the association between R. gnavus and diverse inflammatory conditions, highlighting the need for further research to explore effective treatment options against this bacterium.","The increasing evidence of elevated R. gnavus abundance in various inflammatory conditions suggests its potential as a therapeutic target, but there are limited studies on treatment strategies targeting R. gnavus."
"RUMINOCOCCUS GNAVUS 3β-HSDH LINKS MUCOSAL BIOFILMS AND BILE ACID MALABSORPTION","https://scispace.com/paper/ruminococcus-gnavus-3b-hsdh-links-mucosal-biofilms-and-bile-mmkehkyz","2022","Proceedings Article","","","10.1055/s-0042-1755750","","Background Recently we discovered endoscopically visible mucosal biofilms (BF) in IBS (Gastroenterology, 2021) with increased fecal excretion of primary BA. Here we hypothesize that R. gnavus alters BA metabolism by inversion of the C3-hydroxyl-stereocenter via 3β-hydroxysteroid-dehydrogenase (HSDH). ","In this paper , the authors hypothesize that R. gnavus alters BA metabolism by inversion of the C3-hydroxyl-stereocenter via 3β-hydroxysteroid-dehydrogenase (HSDH)."
"Butyrate producing colonic Clostridiales metabolise human milk oligosaccharides and cross feed on mucin via conserved pathways.","https://scispace.com/paper/butyrate-producing-colonic-clostridiales-metabolise-human-54za5ejdd8","2020","Journal Article","Nature Communications","M.J. Pichler
Chihaya Yamada
Bashar Shuoker
Bashar Shuoker
Camila Alvarez-Silva
Aina Gotoh
Maria Louise Leth
Erwin M. Schoof
Toshihiko Katoh
Mikiyasu Sakanaka
Takane Katayama
Takane Katayama
Chunsheng Jin
Niclas G. Karlsson
Manimozhiyan Arumugam
Shinya Fushinobu
Maher Abou Hachem","10.1038/S41467-020-17075-X","","The early life human gut microbiota exerts life-long health effects on the host, but the mechanisms underpinning its assembly remain elusive. Particularly, the early colonization of Clostridiales from the Roseburia-Eubacterium group, associated with protection from colorectal cancer, immune- and metabolic disorders is enigmatic. Here, we describe catabolic pathways that support the growth of Roseburia and Eubacterium members on distinct human milk oligosaccharides (HMOs). The HMO pathways, which include enzymes with a previously unknown structural fold and specificity, were upregulated together with additional glycan-utilization loci during growth on selected HMOs and in co-cultures with Akkermansia muciniphila on mucin, suggesting an additional role in enabling cross-feeding and access to mucin O-glycans. Analyses of 4599 Roseburia genomes underscored the preponderance and diversity of the HMO utilization loci within the genus. The catabolism of HMOs by butyrate-producing Clostridiales may contribute to the competitiveness of this group during the weaning-triggered maturation of the microbiota.","The authors combine omics, functional assays and structural analyses to characterize the catabolic pathways that support the growth of butyrate producing Clostridiales members from the Roseburia and Eubacterium, on distinct human milk oligosaccharides."
"Ruminococcus gnavus: friend or foe for human health.","https://scispace.com/paper/ruminococcus-gnavus-friend-or-foe-for-human-health-a4a7r0sd","2023","Journal Article","Fems Microbiology Reviews","Emmanuelle H. Crost
Erika Coletto
Andrew Harwood Bell
Nathalie Juge","10.1093/femsre/fuad014","","Ruminococcus gnavus was first identified in 1974 as a strict anaerobe in the gut of healthy individuals, and for several decades, its study has been limited to specific enzymes or bacteriocins. With the advent of metagenomics, R. gnavus has been associated both positively and negatively with an increasing number of intestinal and extra-intestinal diseases from inflammatory bowel diseases to neurological disorders. This prompted renewed interest in understanding the adaptation mechanisms of R. gnavus to the gut, and the molecular mediators affecting its association with health and disease. From ca. 250 publications citing R. gnavus since 1990, 94% were published in the last 10 years. In this review, we describe the biological characterisation of R. gnavus, its occurrence in the infant and adult gut microbiota and the factors influencing its colonisation of the gastrointestinal tract; we also discuss the current state of our knowledge on its role in host health and disease. We highlight gaps in knowledge and discuss the hypothesis that differential health outcomes associated with R. gnavus in the gut are strain and niche specific.","Ruminococcus gnavus was first identified in 1974 as a strict anaerobe in the gut of healthy individuals, and for several decades, its study has been limited to specific enzymes or bacteriocins as discussed by the authors ."
"An Update on the Role and Potential Molecules in Relation to Ruminococcus gnavus in Inflammatory Bowel Disease, Obesity and Diabetes Mellitus","https://scispace.com/paper/an-update-on-the-role-and-potential-molecules-in-relation-to-5erz0obeal","2024","","Diabetes, Metabolic Syndrome and Obesity: Targets and Therapy","Jinni Hong
Tingting Fu
Weizhen Liu
Yu Du
Junmin Bu
G. Wei
Miao Yu
Yanshan Lin
Cunyun Min","10.2147/dmso.s456173","","Abstract Ruminococcus gnavus (R. gnavus) is a gram-positive anaerobe commonly resides in the human gut microbiota. The advent of metagenomics has linked R. gnavus with various diseases, including inflammatory bowel disease (IBD), obesity, and diabetes mellitus (DM), which has become a growing area of investigation. The initial focus of research primarily centered on assessing the abundance of R. gnavus and its potential association with disease presentation, taking into account variations in sample size, sequencing and analysis methods. However, recent investigations have shifted towards elucidating the underlying mechanistic pathways through which R. gnavus may contribute to disease manifestation. In this comprehensive review, we aim to provide an updated synthesis of the current literature on R. gnavus in the context of IBD, obesity, and DM. We critically analyze relevant studies and summarize the potential molecular mediators implicated in the association between R. gnavus and these diseases. Across numerous studies, various molecules such as methylation-controlled J (MCJ), glucopolysaccharides, ursodeoxycholic acid (UDCA), interleukin(IL)-10, IL-17, and capric acid have been proposed as potential contributors to the link between R. gnavus and IBD. Similarly, in the realm of obesity, molecules such as hydrogen peroxide, butyrate, and UDCA have been suggested as potential mediators, while glycine ursodeoxycholic acid (GUDCA) has been implicated in the connection between R. gnavus and DM. Furthermore, it is imperative to emphasize the necessity for additional studies to evaluate the potential efficacy of targeting pathways associated with R. gnavus as a viable strategy for managing these diseases. These findings have significantly expanded our understanding of the functional role of R. gnavus in the context of IBD, obesity, and DM. This review aims to offer updated insights into the role and potential mechanisms of R. gnavus, as well as potential strategies for the treatment of these diseases.","R. gnavus is associated with IBD, obesity, and DM. Various molecules such as MCJ, glucopolysaccharides, UDCA, IL-10, IL-17, capric acid, hydrogen peroxide, butyrate, and GUDCA have been implicated in the association between R. gnavus and these diseases."
"A novel Ruminococcus gnavus clade enriched in inflammatory bowel disease patients","https://scispace.com/paper/a-novel-ruminococcus-gnavus-clade-enriched-in-inflammatory-4rpd994zf7","2017","","","Andrew Brantley Hall
Andrew Brantley Hall
Moran Yassour
Moran Yassour
Jenny Sauk
Jenny Sauk
Ashley L. Garner
Ashley L. Garner
Xiaofang Jiang
Xiaofang Jiang
Timothy D. Arthur
Timothy D. Arthur
Georgia K. Lagoudas
Georgia K. Lagoudas
Tommi Vatanen
Tommi Vatanen
Nadine Fornelos
Nadine Fornelos
Robin G. Wilson
Madeline Bertha
Melissa Cohen
John J. Garber
Hamed Khalili
Dirk Gevers
Dirk Gevers
Dirk Gevers
Ashwin N. Ananthakrishnan
Subramaniam Kugathasan
Eric S. Lander
Eric S. Lander
Eric S. Lander
Paul C. Blainey
Paul C. Blainey
Hera Vlamakis
Hera Vlamakis
Ramnik J. Xavier
Curtis Huttenhower
Curtis Huttenhower","","","Inflammatory bowel disease (IBD) is characterized by chronic inflammation of the gastrointestinal tract that is associated with changes in the gut microbiome. Here, we sought to identify strain-specific functional correlates with IBD outcomes. We performed metagenomic sequencing of monthly stool samples from 20 IBD patients and 12 controls (266 total samples). These were taxonomically profiled with MetaPhlAn2 and functionally profiled using HUMAnN2. Differentially abundant species were identified using MaAsLin and strain-specific pangenome haplotypes were analyzed using PanPhlAn. We found a significantly higher abundance in patients of facultative anaerobes that can tolerate the increased oxidative stress of the IBD gut. We also detected dramatic, yet transient, blooms of Ruminococcus gnavus in IBD patients, often co-occurring with increased disease activity. We identified two distinct clades of R. gnavus strains, one of which is enriched in IBD patients. To study functional differences between these two clades, we augmented the R. gnavus pangenome by sequencing nine isolates from IBD patients. We identified 199 IBD-specific, strain-specific genes involved in oxidative stress responses, adhesion, iron-acquisition, and mucus utilization, potentially conferring an adaptive advantage for this R. gnavus clade in the IBD gut. This study adds further evidence to the hypothesis that increased oxidative stress may be a major factor shaping the dysbiosis of the microbiome observed in IBD and suggests that R. gnavus may be an important member of the altered gut community in IBD.","This study finds a significantly higher abundance in patients of facultative anaerobes that can tolerate the increased oxidative stress of the IBD gut and suggests that R. gnavus may be an important member of the altered gut community in IBD."
"How Microbial Glycosyl Hydrolase Activity in the Gut Mucosa Initiates Microbial Cross-Feeding","https://scispace.com/paper/how-microbial-glycosyl-hydrolase-activity-in-the-gut-mucosa-1306ua48ualy","","","","Maryse D. Berkhout
Caroline M. Plugge
Clara Belzer","10.1093/glycob/cwab105","","The intestinal epithelium is protected from direct contact with gut microbes by a mucus layer. This mucus layer consists of secreted mucin glycoproteins. The outer mucus layer in the large intestine forms a niche that attracts specific gut microbiota members of which several gut commensals can degrade mucin. Mucin glycan degradation is a complex process that requires a broad range of glycan degrading enzymes, as mucin glycans are intricate and diverse molecules. Consequently, it is hypothesized that microbial mucin breakdown requires concerted action of various enzymes in a network of multiple resident microbes in the gut mucosa. This review investigates the evolutionary relationships of microbial carbohydrate-active enzymes that are potentially involved in mucin glycan degradation and focuses on the role that microbial enzymes play in the degradation of gut mucin glycans in microbial cross-feeding and syntrophic interactions.","This review explores the role of microbial glycosyl hydrolases in gut mucosa, investigating evolutionary relationships and their involvement in mucin glycan degradation, microbial cross-feeding, and syntrophic interactions in the gut microbiota."
"Fight Them or Feed Them: How the Intestinal Mucus Layer Manages the Gut Microbiota","https://scispace.com/paper/fight-them-or-feed-them-how-the-intestinal-mucus-layer-2pxd6lf1oz","2019","Journal Article","Gastroenterology Report","Bjoern O. Schroeder","10.1093/GASTRO/GOY052","","The intestinal tract is inhabited by a tremendous number of microorganisms, termed the gut microbiota. These microorganisms live in a mutualistic relationship with their host and assist in the degradation of complex carbohydrates. Although the gut microbiota is generally considered beneficial, the vast number of microbial cells also form a permanent threat to the host. Thus, the intestinal epithelium is covered with a dense layer of mucus to prevent translocation of the gut microbiota into underlying tissues. Intestinal mucus is an organized glycoprotein network with a host-specific glycan structure. While the mucus layer has long been considered a passive, host-designed barrier, recent studies showed that maturation and function of the mucus layer are strongly influenced by the gut microbiota. In return, the glycan repertoire of mucins can select for distinct mucosa-associated bacteria that are able to bind or degrade specific mucin glycans as a nutrient source. Because the intestinal mucus layer is at the crucial interface between host and microbes, its breakdown leads to gut bacterial encroachment that can eventually cause inflammation and infection. Accordingly, a dysfunctional mucus layer has been observed in colitis in mice and humans. Moreover, the increased consumption of a low-fiber Western-style diet in our modern society has recently been demonstrated to cause bacteria-mediated defects of the intestinal mucus layer. Here, I will review current knowledge on the interaction between gut bacteria and the intestinal mucus layer in health and disease. Understanding the molecular details of this host-microbe interaction may contribute to the development of novel treatment options for diseases involving a dysfunctional mucus layer, such as ulcerative colitis.","Current knowledge on the interaction between gut bacteria and the intestinal mucus layer in health and disease is reviewed to contribute to the development of novel treatment options for diseases involving a dysfunctional mucuslayer, such as ulcerative colitis."
"Partially hydrolyzed guar gum increased colonic mucus layer in mice via succinate-mediated MUC2 production","https://scispace.com/paper/partially-hydrolyzed-guar-gum-increased-colonic-mucus-layer-2hm4b6vb","2023","Journal Article","npj science of food","Kazuhiko Uchiyama
Kohei Asaeda
Reo Kobayashi
Hikaru Hashimoto
Takeshi Yasuda
Satoshi Sugino
Takeshi Sugaya
Yasuko Hirai
Katsura Mizushima
Toshifumi Doi
Ken-ichiro Inoue
Osamu Dohi
Naohisa Yoshida
Takeshi Ishikawa
Tomohisa Takagi
Hideyuki Konishi
Ryo Inoue
Yoshito Itoh
Yuji Naito","10.1038/s41538-023-00184-4","","Colonic mucus layers protect intestinal tissues against intestinal bacteria. We investigated the effects of dietary fiber and its metabolites on mucus production in the colonic mucosa. Mice were fed a partially hydrolyzed guar gum (PHGG)-containing diet and a fiber-free diet (FFD). The colon mucus layer, fecal short-chain fatty acid (SCFA) levels, and gut microbiota were evaluated. Mucin 2 (MUC2) expression was assessed in SCFA-treated LS174T cells. The role of AKT in MUC2 production was investigated. The mucus layer in the colonic epithelium was significantly increased in the PHGG group compared with that in the FFD group. In the PHGG group, an increase in Bacteroidetes in the stool was observed, and fecal acetate, butyrate, propionate, and succinate levels were significantly increased. However, MUC2 production was significantly increased only in succinate-stimulated LS174T cells. The succinate-induced MUC2 production was associated with AKT phosphorylation. Succinate mediated the PHGG-induced increase in the colon mucus layer. ","In this article , the effects of dietary fiber and its metabolites on mucus production in the colonic mucosa were investigated in a partially hydrolyzed guar gum (PHGG)-containing diet and a fiber-free diet."
"A genetic locus in the gut microbe Bacteroides thetaiotaomicron encodes activities consistent with mucin-O-glycoprotein processing and plays a critical role in N-acetylgalactosamine metabolism","https://scispace.com/paper/a-genetic-locus-in-the-gut-microbe-bacteroides-4h0o0ugx57","2024","Journal Article","bioRxiv","Didier A. Ndeh
Sirintra Nakjang
Kurt J. Kwiatkowski
Nicole M. Koropatkin
Robert P. Hirt
David N. Bolam","10.1101/2024.02.01.578401","","It is increasingly appreciated that members of the gut microbiota are key modulators of human health and the status of major diseases including cancer, diabetes and inflammatory bowel disease. Central to their survival is the ability to metabolise complex dietary and host-derived glycans including intestinal mucins. The latter are critical components of the gut epithelium glycocalyx and mucus barriers, essential for microbiota-gut homeostasis and protection from infections by pathogens. The prominent and model human gut microbe Bacteroides thetaiotaomicron (B. theta) is a versatile and highly efficient complex glycan degrader thanks to the expansion of gene clusters termed polysaccharide utilisation loci (PULs) in its genome. While the mechanisms for several singular dietary glycan-induced PULs have been elucidated, studies on the 16-18 mucin-induced PULs in B. theta significantly lag behind. A combination of the scale and complexity of B. theta transcriptomic response to mucins and complex glycan configurations of mucins represent major hurdles for the functional characterisation of the mucin induced PULs. As a result, there is very limited knowledge on how mucin metabolism is coordinated in B. theta and what specific PULs, genes and metabolites are critical for mucin-B. theta, and more generally mucin-microbiota interactions and their importance in microbiota-gut homeostasis. Here we show that a mucin inducible PUL BT4240-50, (i) encodes activities consistent with a machinery that couples the processing of mucin-O glycan glycoproteins with the metabolism of N-acetylgalactosamine (GalNAc), an abundant mucin O-glycan sugar; (ii) is important for competitive growth on mucins in-vitro; (iii) encodes a key kinase enzyme (BT4240) that is critical for GalNAc metabolism and (iv) has related PULs encoded by a range of prominent Bacteroides species in the human gut. Furthermore, BT4240 kinase was also critical for glycosaminoglycan metabolism, thus extending the PULs function beyond mucins. Our work advances our understanding of the vital metabolic processes that govern mucosal glycoprotein metabolism and by implication, a key aspect of host-microbiota interactions at mucosal surfaces and highlight GalNAc as a key metabolite targeted for competitive growth.","This work shows that a mucin inducible PUL BT4240-50 encodes activities consistent with a machinery that couples the processing of mucin-O glycan glycoproteins with the metabolism of N-acetylgalactosamine (GalNAc), an abundant mucin O-glycan sugar that is important for competitive growth on mucins in-vitro."
"The interactions between endogenous bacteria, dietary components and the mucus layer of the large bowel","https://scispace.com/paper/the-interactions-between-endogenous-bacteria-dietary-1d3n81m92f","2012","Journal Article","Food & Function","Alicia M. Barnett
Alicia M. Barnett
Nicole C. Roy
Nicole C. Roy
Warren C. McNabb
Warren C. McNabb
Adrian L. Cookson
Adrian L. Cookson","10.1039/C2FO30017F","","The mucus layer covering the epithelial surface of the gastrointestinal tract serves as the front line of protection against the luminal contents and plays a key role in the establishment and activity of the commensal microbiota. The composition and complexity of the bacterial community within this environment is altered by the introduction of fermentable dietary components. These dietary components can change the metabolic end products of bacterial fermentation, which in turn are able to modify the expression of mucin genes and proteins leading to an increase in the mucus layer thickness. This review introduces some of the key interactions between fermentable carbohydrates, commensal bacteria, and intestinal cells which influence mucin production.","This review introduces some of the key interactions between fermentable carbohydrates, commensal bacteria, and intestinal cells which influence mucin production."
"Impaired Mucosal Homeostasis in Short-Term Fiber Deprivation Is Due to Reduced Mucus Production Rather Than Overgrowth of Mucus-Degrading Bacteria","https://scispace.com/paper/impaired-mucosal-homeostasis-in-short-term-fiber-deprivation-309kiaw2","2022","Journal Article","Nutrients","Annelieke Overbeeke
Michaela Lang
Bela Hausmann
Margarete Watzka
G. Nikolov
Jasmin Schwarz
Gudrun Kohl
Kim De Paepe
Kevin Eislmayr
Thomas Decker
Andreas Richter
David Berry","10.3390/nu14183802","","The gut mucosal environment is key in host health; protecting against pathogens and providing a niche for beneficial bacteria, thereby facilitating a mutualistic balance between host and microbiome. Lack of dietary fiber results in erosion of the mucosal layer, suggested to be a result of increased mucus-degrading gut bacteria. This study aimed to use quantitative analyses to investigate the diet-induced imbalance of mucosal homeostasis. Seven days of fiber-deficiency affected intestinal anatomy and physiology, seen by reduced intestinal length and loss of the colonic crypt-structure. Moreover, the mucus layer was diminished, muc2 expression decreased, and impaired mucus secretion was detected by stable isotope probing. Quantitative microbiome profiling of the gut microbiota showed a diet-induced reduction in bacterial load and decreased diversity across the intestinal tract, including taxa with fiber-degrading and butyrate-producing capabilities. Most importantly, there was little change in the absolute abundance of known mucus-degrading bacteria, although, due to the general loss of taxa, relative abundance would erroneously indicate an increase in mucus degraders. These findings underscore the importance of using quantitative methods in microbiome research, suggesting erosion of the mucus layer during fiber deprivation is due to diminished mucus production rather than overgrowth of mucus degraders.","Quantitative microbiome profiling of the gut microbiota showed a diet-induced reduction in bacterial load and decreased diversity across the intestinal tract, including taxa with fiber-degrading and butyrate-producing capabilities, and underscores the importance of using quantitative methods in microbiome research."
"Development of the genetic toolkit identifies capsular polysaccharides as a competitive colonization factor in <i>Ruminococcus gnavus</i>","https://scispace.com/paper/development-of-the-genetic-toolkit-identifies-capsular-xhlrfjlatq3q","2025","Journal Article","","Nozomu Obana
Gaku Nakato
Nobuhiko Nomura
Shinji Fukuda","10.1101/2025.08.12.669022","","Abstract Ruminococcus gnavus is a commensal bacterium in the human gut associated with various diseases, and its abundance often increases in the intestines of patients with active inflammatory bowel disease (IBD). However, the genetic factors that establish gut colonization and virulence remain elusive due to the lack of a system for genetic modification. This study develops several genetic tools, including a shuttle vector, an inducible promoter, fluorescent proteins, and gene disruption or deletion systems in R. gnavus to identify the genes involved in R. gnavus colonization. Using these genetic tools, we found the respective sortase enzymes necessary for both cell wall localization of the superantigens and capsular polysaccharide (CPS) production in R. gnavus ATCC 29149. We identified the putative new gene cluster responsible for CPS production in the adjacent region of the sortase gene and confirmed that CPS production is crucial for competitive fitness during colonization in germ-free mouse intestines and that CPS production is inversely correlated with the inflammatory activity of R. gnavus . Furthermore, CPS cluster-possessing strains tended to be more prevalent in healthy human isolates compared to those from Crohn’s disease patients. This implies that CPS production is involved in their inflammatory activities and pathogenesis of intestinal diseases such as IBD. We highlight the potential of precise gene modification systems to identify the genetic factors that facilitate intestinal colonization and pathogenesis in gut bacteria. ","Researchers developed genetic tools to study Ruminococcus gnavus, a gut bacterium linked to inflammatory bowel disease, and identified capsular polysaccharides as a key colonization factor, crucial for competitive fitness and inversely correlated with inflammation."
