"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"<i>Ruminococcus torques</i> is a keystone degrader of intestinal mucin glycoprotein, releasing oligosaccharides used by <i>Bacteroides thetaiotaomicron</i>","https://scispace.com/paper/i-ruminococcus-torques-i-is-a-keystone-degrader-of-4tdyf0njl4","2024","Journal Article","Mbio","Sadie R. Gugel
Gabriel Vasconcelos Pereira
Ana S. Luís
Emily Madlambayan
Nicolas Terrapon
Matthew Ostrowski
Chunsheng Jin
Bernard Henrissat
NULL AUTHOR_ID
NULL AUTHOR_ID","10.1128/mbio.00039-24","","ABSTRACT Symbiotic interactions between humans and our communities of resident gut microbes (microbiota) play many roles in health and disease. Some gut bacteria utilize mucus as a nutrient source and can under certain conditions damage the protective barrier it forms, increasing disease susceptibility. We investigated how Ruminococcus torques— a known mucin degrader that has been implicated in inflammatory bowel diseases (IBDs)—degrades mucin glycoproteins or their component O -linked glycans to understand its effects on the availability of mucin-derived nutrients for other bacteria. We found that R. torques utilizes both mucin glycoproteins and released oligosaccharides from gastric and colonic mucins, degrading these substrates with a panoply of mostly constitutively expressed, secreted enzymes. Investigation of mucin oligosaccharide degradation by R. torques revealed strong α-L-fucosidase, sialidase and β1,4-galactosidase activities. There was a lack of detectable sulfatase and weak β1,3-galactosidase degradation, resulting in accumulation of glycans containing these structures on mucin polypeptides. While the Gram-negative symbiont, Bacteroides thetaiotaomicron grows poorly on mucin glycoproteins, we demonstrate a clear ability of R. torques to liberate products from mucins, making them accessible to B. thetaiotaomicron . This work underscores the diversity of mucin-degrading mechanisms in different bacterial species and the probability that some species are contingent on others for the ability to more fully access mucin-derived nutrients. The ability of R. torques to directly degrade a variety of mucin and mucin glycan structures and unlock released glycans for other species suggests that it is a keystone mucin degrader, which might contribute to its association with IBD. IMPORTANCE An important facet of maintaining healthy symbiosis between host and intestinal microbes is the mucus layer, the first defense protecting the epithelium from lumenal bacteria. Some gut bacteria degrade the various components of intestinal mucins, but detailed mechanisms used by different species are still emerging. It is imperative to understand these mechanisms as they likely dictate interspecies interactions and may illuminate species associated with bacterial mucus damage and subsequent disease susceptibility. Ruminococcus torques is positively associated with IBD in multiple studies. We identified mucin glycan-degrading enzymes in R. torques and found that it shares mucin degradation products with another species of gut bacteria, Bacteroides thetaiotaomicron . Our findings underscore the importance of understanding mucin degradation mechanisms in different gut bacteria and their consequences on interspecies interactions, which may identify keystone bacteria that disproportionately affect mucus damage and could therefore be key players in effects that result from reductions in mucus integrity. ","The ability of R. torques to directly degrade a variety of mucin and mucin glycan structures and unlock released glycans for other species suggests that it is a keystone mucin degrader, which might contribute to its association with IBD."
"Microbial perspective of multidisciplinary collaborative weight management approach: <i>Ruminococcus gnavus</i> may serve as a key target for weight loss","https://scispace.com/paper/microbial-perspective-of-multidisciplinary-collaborative-51po32437g09","2024","Journal Article","Gut microbes","Sijia Zhao
Wenjun Wu
Wenyan Song
Qunyan Zhou
Haiyan Cheng
Shukun Deng
Jianxin Zhao
Hao Zhang
Wei Chen
Hongchao Wang","10.1080/19490976.2024.2442038","","Changes in the gut microbiota are associated with obesity and may influence weight loss. We are currently implementing a sustained multidisciplinary collaborative weight management (MCWM) approach to weight loss. We report significant improvements in participant health status after 6 months, along with alterations in the structure, interactions, and metabolic functions of the microbiota. We observed an enrichment of the gut symbiont Ruminococcus gnavus in obese subjects, which was significantly correlated with clinical indicators and contributed significantly to random forest (RF) classification, and revealed its correlation with bile acid metabolism. Experimental results indicate that R. gnavus impairs weight loss in diet-modified obese mice by altering the gut microbiota structure and influencing bile acid metabolism. The findings of this study highlight the significant role of the gut microbiota in obese patients and establishes a more substantial scientific foundation for the prevention and management of obesity. ","This study investigates a multidisciplinary weight management approach and identifies Ruminococcus gnavus as a key target for weight loss, as it is enriched in obese subjects and impairs weight loss by altering gut microbiota and bile acid metabolism."
"Ruminococcus gnavus E1 modulates mucin expression and intestinal glycosylation.","https://scispace.com/paper/ruminococcus-gnavus-e1-modulates-mucin-expression-and-3iaz4fn1y0","2016","Journal Article","Journal of Applied Microbiology","Fabien Graziani
Ange Pujol
Cendrine Nicoletti
Samir Dou
Marc Maresca
Thierry Giardina
Michel Fons
Josette Perrier","10.1111/JAM.13095","","Aims
The molecular cross-talk between commensal bacteria and the gut play an important role in the maintenance of the intestinal homeostasis and general health. Here, we studied the impact of a major Gram-positive anaerobic bacterium of the human gut microbiota, that is, Ruminococcus gnavus on the glycosylation pattern and the production of intestinal mucus by the goblet cells.

Methods and Results
Our results showed that R. gnavus E1 specifically increases the expression and the glycosylation level of the intestinal glyco-conjugates by goblet cells in the colonic mucosa of mono-associated mice with R. gnavus E1 as well as in human HT29-MTX cells. Such an effect was mediated through induction of the level of mRNA encoding for the major intestinal gel-forming mucin such as MUC2 and various glycosyltransferase enzymes.

Conclusions
This study demonstrates for the first time that R. gnavus E1 possess the ability to modulate the glycosylation profile of the glyco-conjugate molecules and mucus in goblet cells.

Significance and Impact of the Study
Furthermore, we demonstrated that R. gnavus E1 modified specifically the glycosylation pattern and MUC2 expression by means of a small soluble factor of peptidic nature (<3 kDa) and heat stable in the HT29-MTX cell.","The impact of a major Gram‐positive anaerobic bacterium of the human gut microbiota, that is, Ruminococcus gnavus, is studied on the glycosylation pattern and the production of intestinal mucus by the goblet cells."
"Mucin-Degrading Microbes Release Monosaccharides That Chemoattract Clostridioides difficile and Facilitate Colonization of the Human Intestinal Mucus Layer.","https://scispace.com/paper/mucin-degrading-microbes-release-monosaccharides-that-2kcye5juej","2021","Journal Article","ACS Infectious Diseases","Melinda A. Engevik
Melinda A. Engevik
Amy C. Engevik
Kristen A. Engevik
Jennifer M. Auchtung
Jennifer M. Auchtung
Alexandra Chang-Graham
Wenly Ruan
Wenly Ruan
Ruth Ann Luna
Ruth Ann Luna
Joseph M. Hyser
Jennifer K. Spinler
Jennifer K. Spinler
James Versalovic
James Versalovic","10.1021/ACSINFECDIS.0C00634","","It is widely accepted that the pathogen Clostridioides difficile exploits an intestinal environment with an altered microbiota, but the details of these microbe-microbe interactions are unclear. Adherence and colonization of mucus has been demonstrated for several enteric pathogens and it is possible that mucin-associated microbes may be working in concert with C. difficile. We showed that C. difficile ribotype-027 adheres to MUC2 glycans and using fecal bioreactors, we identified that C. difficile associates with several mucin-degrading microbes. C. difficile was found to chemotax toward intestinal mucus and its glycan components, demonstrating that C. difficile senses the mucus layer. Although C. difficile lacks the glycosyl hydrolases required to degrade mucin glycans, coculturing C. difficile with the mucin-degrading Akkermansia muciniphila, Bacteroides thetaiotaomicron, and Ruminococcus torques allowed C. difficile to grow in media that lacked glucose but contained purified MUC2. Collectively, these studies expand our knowledge on how intestinal microbes support C. difficile.","It is shown that C. difficile ribotype-027 adheres to MUC2 glycans and using fecal bioreactors, it is identified that Caithile associates with several mucin-degrading microbes, expanding the knowledge on how intestinal microbes support C.difficile."
"<i>Ruminococcus gnavus</i> in the gut: driver, contributor, or innocent bystander in steatotic liver disease?","https://scispace.com/paper/i-ruminococcus-gnavus-i-in-the-gut-driver-contributor-or-5g2efk5qc0kn","2024","Journal Article","FEBS Journal","Vik Meadows
Jayson M. Antonio
Ronaldo P. Ferraris
Nan Gao","10.1111/febs.17327","","The human gut microbiome plays a crucial role in regulating intestinal and systemic health, impacting host immune response and metabolic function. Dysbiosis of the gut microbiome is linked to various diseases, including steatotic liver diseases. Metabolic dysfunction‐associated steatotic liver disease (MASLD), a chronic liver disease characterized by excess hepatic lipid content and impaired metabolism, is the leading cause of liver disease worldwide. Among the gut microbes, Ruminococcus gnavus ( R. gnavus ) has garnered attention for its association with inflammatory and metabolic diseases. While R. gnavus abundance correlates to liver fat accumulation, further research is needed to identify a causal role or therapeutic intervention in steatotic liver disease. This review surveys our current understanding of R. gnavus in the development and progression of steatotic liver diseases, highlighting its potential mechanisms through metabolite secretion, and emphasizes the need for comprehensive microbiome analyses and longitudinal studies to better understand R. gnavus' impact on liver health. This knowledge could pave the way for targeted interventions aimed at modulating gut microbiota to treat and prevent MASLD and its comorbidities. ","This review examines the role of Ruminococcus gnavus in steatotic liver disease, a leading cause of liver disease worldwide, highlighting its potential mechanisms and emphasizing the need for further research to understand its impact on liver health and identify therapeutic interventions."
"Revealing Glycosylation Patterns in <i>In Vitro</i>-Produced Mucus Exposed to Pasteurized Mucus-Associated Intestinal Microbes by MALDI-TOF-MS and PGC-LC-MS/MS","https://scispace.com/paper/revealing-glycosylation-patterns-in-i-in-vitro-i-produced-56lwzxt5ao","2024","Journal Article","Journal of Agricultural and Food Chemistry","Carol de Ram
Benthe van der Lugt
Janneke Elzinga
Sharon Y. Geerlings
Wilma T. Steegenga
Clara Belzer
Henk A. Schols","10.1021/acs.jafc.4c01401","","The human intestinal mucus layer protects against pathogenic microorganisms and harmful substances, whereas it also provides an important colonization niche for mutualistic microbes. The main functional components of mucus are heavily glycosylated proteins, called mucins. Mucins can be cleaved and utilized by intestinal microbes. The mechanisms between intestinal microbes and the regulation of mucin glycosylation are still poorly understood. In this study, ","Mucus glycoylation patterns are altered by intestinal microbes, impacting mucin function and potentially influencing the host-microbe interaction."
"Mucosal glycan degradation of the host by the gut microbiota.","https://scispace.com/paper/mucosal-glycan-degradation-of-the-host-by-the-gut-microbiota-2ua8pf7d8z","2020","Journal Article","Glycobiology","Andrew Bell
Nathalie Juge","10.1093/GLYCOB/CWAA097","https://scispace.com/pdf/mucosal-glycan-degradation-of-the-host-by-the-gut-microbiota-2ua8pf7d8z.pdf","The gut microbiota plays a major role in human health and an alteration in gut microbiota structure and function has been implicated in several diseases. In the colon, mucus covering the epithelium is critical to maintain a homeostatic relationship with the gut microbiota by harboring a microbial community at safe distance from the epithelium surface. The mucin glycans composing the mucus layer provide binding sites and a sustainable source of nutrients to the bacteria inhabiting the mucus niche. Access to these glycan chains requires a complement of glycoside hydrolases (GHs) produced by bacteria across the phyla constituting the human gut microbiota. Due to the increased recognition of the role of mucus-associated microbes in human health, how commensal bacteria breakdown and utilize host mucin glycans has become of increased interest and is reviewed here. This short review provides an overview of the strategies evolved by gut commensal bacteria to access this rich source of the nutrient with a focus on the GHs involved in mucin degradation.","An overview of the strategies evolved by gut commensal bacteria to access this rich source of the nutrient with a focus on the GHs involved in mucin degradation is provided."
"The Ruminococci: key symbionts of the gut ecosystem.","https://scispace.com/paper/the-ruminococci-key-symbionts-of-the-gut-ecosystem-499ndixxms","2018","Journal Article","Journal of Microbiology","Alex J. La Reau
Garret Suen","10.1007/S12275-018-8024-4","","Mammalian gut microbial communities form intricate mutualisms with their hosts, which have profound implications on overall health. One group of important gut microbial mutualists are bacteria in the genus Ruminococcus, which serve to degrade and convert complex polysaccharides into a variety of nutrients for their hosts. Isolated decades ago from the bovine rumen, ruminococci have since been cultured from other ruminant and non-ruminant sources, and next-generation sequencing has further shown their distribution to be widespread in a diversity of animal hosts. While most ruminococci that have been studied are those capable of degrading cellulose, much less is known about non-cellulolytic, nonruminant-associated species, such as those found in humans. Furthermore, a mechanistic understanding of the role of Ruminococcus spp. in their respective hosts is still a work in progress. This review highlights the broad work done on species within the genus Ruminococcus with respect to their physiology, phylogenetic relatedness, and their potential impact on host health.","This review highlights the broad work done on species within the genus Ruminococcus with respect to their physiology, phylogenetic relatedness, and their potential impact on host health."
"A Continuous Battle for Host-Derived Glycans Between a Mucus Specialist and a Glycan Generalist in vitro and in vivo.","https://scispace.com/paper/a-continuous-battle-for-host-derived-glycans-between-a-mucus-467o14g4lz","2021","Journal Article","Frontiers in Microbiology","Ioannis Kostopoulos
Steven Aalvink
Petia Kovatcheva-Datchary
Bart Nijsse
Fredrik Bäckhed
Jan Knol
Willem M. de Vos
Willem M. de Vos
Clara Belzer","10.3389/FMICB.2021.632454","https://scispace.com/pdf/a-continuous-battle-for-host-derived-glycans-between-a-mucus-467o14g4lz.pdf","The human gastrointestinal tract is colonized by a diverse microbial community, which plays a crucial role in human health. In the gut, a protective mucus layer that consists of glycan structures separates the bacteria from the host epithelial cells. These host-derived glycans are utilized by bacteria that have adapted to this specific compound in the gastrointestinal tract. Our study investigated the close interaction between two distinct gut microbiota members known to use mucus glycans, the generalist Bacteroides thetaiotaomicron and the specialist Akkermansia muciniphila in vitro and in vivo. The in vitro study, in which mucin was the only nutrient source, indicated that B. thetaiotaomicron significantly upregulated genes coding for Glycoside Hydrolases (GHs) and mucin degradation activity when cultured in the presence of A. muciniphila. Furthermore, B. thetaiotaomicron significantly upregulated the expression of a gene encoding for membrane attack complex/perforin (MACPF) domain in co-culture. The transcriptome analysis also indicated that A. muciniphila was less affected by the environmental changes and was able to sustain its abundance in the presence of B. thetaiotaomicron while increasing the expression of LPS core biosynthesis activity encoding genes (O-antigen ligase, Lipid A and Glycosyl transferases) as well as ABC transporters. Using germ-free mice colonized with B. thetaiotaomicron and/or A. muciniphila, we observed a more general glycan degrading profile in B. thetaiotaomicron while the expression profile of A. muciniphila was not significantly affected when colonizing together, indicating that two different nutritional niches were established in mice gut. Thus, our results indicate that a mucin degrading generalist adapts to its changing environment, depending on available carbohydrates while a mucin degrading specialist adapts by coping with competing microorganism through upregulation of defense related genes.","This article investigated the close interaction between two distinct gut microbiota members known to use mucus glycans, the generalist Bacteroides thetaiotaomicron and the specialist Akkermansia muciniphila in vitro and in vivo."
"Identifying Mucus‐Degrading Microbes Within the Human Gut Microbiota","https://scispace.com/paper/identifying-mucus-degrading-microbes-within-the-human-gut-1l9foa7n","2022","Journal Article","The FASEB Journal","J. Glover
Taylor Ticer
M. Engevik","10.1096/fasebj.2022.36.s1.r5626","","Mucus provides a critical barrier for the colonic epithelium by excluding microbes and antigens from direct interaction with epithelial cells, providing a lubricant for stool, and limiting the diffusion of harmful compounds. This barrier function is due in part to the extensive glycan structures found in mucus. Mucin protein is heavily O‐glycosylated with core structures containing α‐ and β‐ linked N‐acetyl‐galactosamine, N‐acetyl‐glucosamine, and galactose. These core structures are elongated and commonly modified by α‐linked fucose, sialic acid and sulfate residues. The sialic acid and sulfate residues protect the underlying mucin glycans from degradation. However, some gut microbes harbor glycosyl hydrolases (GHs) that enzymatically degrade mucin glycans. The released oligosaccharides can then be used as a primary carbohydrate source for the mucus‐associated microbiota. Despite the growing number of bacterial genome sequences available, our knowledge of the mucin‐degrading capacity of human gut commensal microbes remains fragmented. The aim of the present study was to systematically examine the CAZyme mucin‐degrading profiles of the human gut microbiota.","The aim of the present study was to systematically examine the CAZyme mucin‐degrading profiles of the human gut microbiota to investigate the role of glycosyl hydrolases in mucus degradation."
"Genomic and functional analysis of the mucinolytic species Clostridium celatum, Clostridium tertium, and Paraclostridium bifermentans","https://scispace.com/paper/genomic-and-functional-analysis-of-the-mucinolytic-species-6diwcx83rr","2024","Journal Article","Frontiers in Microbiology","Francesco Candeliere
Eliana Musmeci
Laura Sola
Alberto Amaretti
Stefano Raimondi
Maddalena Rossi","10.3389/fmicb.2024.1359726","","Mucins are large glycoproteins whose degradation requires the expression of several glycosil hydrolases to catalyze the cleavage of the oligosaccharide chains and release monosaccharides that can be assimilated. In this study, we present a characterization on the strains Clostridium celatum WC0700, Clostridium tertium WC0709, and Paraclostridium bifermentans WC0705. These three strains were previously isolated from enrichment cultures on mucin of fecal samples from healthy subjects and can use mucin as sole carbon and nitrogen source. Genome analysis and in vitro functional analysis of these strains elucidated their physiological and biochemical features. C. celatum WC0700 harbored the highest number of glycosyl hydrolases specific for mucin degradation, while P. bifermentans WC0705 had the least. These predicted differences were confirmed growing the strains on 5 mucin-decorating monosaccharides (L-fucose, N-Acetylneuraminic acid, galactose, N-acetylgalactosamine, and N-acetylglucosamine) as only source of carbon. Fermenting mucin, they all produced formic, acetic, propionic, butyric, isovaleric, and lactic acids, and ethanol; acetic acid was the main primary metabolite. Further catabolic capabilities were investigated, as well as antibiotic susceptibility, biofilm formation, tolerance to oxygen and temperature. The potential pathogenicity of the strains was evaluated through in silico research of virulence factors. The merge between comparative and functional genomics and biochemical/physiological characterization provided a comprehensive view of these mucin degraders, reassuring on the safety of these species and leaving ample scope for deeper investigations on the relationship with the host and for assessing if some relevant health-promoting effect could be ascribed to these SCFA producing species.","The genomic and functional analysis of C. celatum, C. tertium, and P. bifermentans strains revealed their mucinolytic capabilities and potential safety as probiotics."
"A single sulfatase is required to access colonic mucin by a gut bacterium","https://scispace.com/paper/a-single-sulfatase-is-required-to-access-colonic-mucin-by-a-13bw3awazl","2021","Journal Article","Nature","Ana S. Luis
Ana S. Luis
Chunsheng Jin
Gabriel V. Pereira
Robert W. P. Glowacki
Sadie R. Gugel
Shaleni Singh
Dominic P. Byrne
Nicholas A. Pudlo
James A. London
Arnaud Baslé
Mark Reihill
Stefan Oscarson
Patrick A. Eyers
Mirjam Czjzek
Gurvan Michel
Tristan Barbeyron
Edwin A. Yates
Gunnar C. Hansson
Niclas G. Karlsson
Alan Cartmell
Eric C. Martens","10.1038/S41586-021-03967-5","","Humans have co-evolved with a dense community of microbial symbionts that inhabit the lower intestine. In the colon, secreted mucus creates a barrier that separates these microorganisms from the intestinal epithelium1. Some gut bacteria are able to utilize mucin glycoproteins, the main mucus component, as a nutrient source. However, it remains unclear which bacterial enzymes initiate degradation of the complex O-glycans found in mucins. In the distal colon, these glycans are heavily sulfated, but specific sulfatases that are active on colonic mucins have not been identified. Here we show that sulfatases are essential to the utilization of distal colonic mucin O-glycans by the human gut symbiont Bacteroides thetaiotaomicron. We characterized the activity of 12 different sulfatases produced by this species, showing that they are collectively active on all known sulfate linkages in O-glycans. Crystal structures of three enzymes provide mechanistic insight into the molecular basis of substrate specificity. Unexpectedly, we found that a single sulfatase is essential for utilization of sulfated O-glycans in vitro and also has a major role in vivo. Our results provide insight into the mechanisms of mucin degradation by a prominent group of gut bacteria, an important process for both normal microbial gut colonization2 and diseases such as inflammatory bowel disease3. A single sulfatase produced by a bacterium found in the human colon is essential for degradation of sulfated O-glycans in secreted mucus.","In this paper, the authors show that sulfatases are essential to the utilization of distal colonic mucin O-glycans by the human gut symbiont Bacteroides thetaiotaomicron."
"Ruminococcus gnavus: friend or foe for human health.","https://scispace.com/paper/ruminococcus-gnavus-friend-or-foe-for-human-health-a4a7r0sd","2023","Journal Article","Fems Microbiology Reviews","Emmanuelle H. Crost
Erika Coletto
Andrew Harwood Bell
Nathalie Juge","10.1093/femsre/fuad014","https://academic.oup.com/femsre/article-pdf/47/2/fuad014/50013722/fuad014.pdf","Ruminococcus gnavus was first identified in 1974 as a strict anaerobe in the gut of healthy individuals, and for several decades, its study has been limited to specific enzymes or bacteriocins. With the advent of metagenomics, R. gnavus has been associated both positively and negatively with an increasing number of intestinal and extra-intestinal diseases from inflammatory bowel diseases to neurological disorders. This prompted renewed interest in understanding the adaptation mechanisms of R. gnavus to the gut, and the molecular mediators affecting its association with health and disease. From ca. 250 publications citing R. gnavus since 1990, 94% were published in the last 10 years. In this review, we describe the biological characterisation of R. gnavus, its occurrence in the infant and adult gut microbiota and the factors influencing its colonisation of the gastrointestinal tract; we also discuss the current state of our knowledge on its role in host health and disease. We highlight gaps in knowledge and discuss the hypothesis that differential health outcomes associated with R. gnavus in the gut are strain and niche specific.","Ruminococcus gnavus was first identified in 1974 as a strict anaerobe in the gut of healthy individuals, and for several decades, its study has been limited to specific enzymes or bacteriocins as discussed by the authors ."
"A novel Ruminococcus gnavus clade enriched in inflammatory bowel disease patients","https://scispace.com/paper/a-novel-ruminococcus-gnavus-clade-enriched-in-inflammatory-2tocweyz0o","2017","Journal Article","Genome Medicine","Andrew Brantley Hall
Andrew Brantley Hall
Moran Yassour
Moran Yassour
Jenny Sauk
Jenny Sauk
Ashley L. Garner
Ashley L. Garner
Xiaofang Jiang
Xiaofang Jiang
Timothy D. Arthur
Timothy D. Arthur
Georgia K. Lagoudas
Georgia K. Lagoudas
Tommi Vatanen
Tommi Vatanen
Nadine Fornelos
Nadine Fornelos
Robin G. Wilson
Madeline Bertha
Melissa Cohen
John J. Garber
Hamed Khalili
Dirk Gevers
Dirk Gevers
Dirk Gevers
Ashwin N. Ananthakrishnan
Subramaniam Kugathasan
Eric S. Lander
Eric S. Lander
Eric S. Lander
Paul C. Blainey
Paul C. Blainey
Hera Vlamakis
Hera Vlamakis
Ramnik J. Xavier
Curtis Huttenhower
Curtis Huttenhower","10.1186/S13073-017-0490-5","https://scispace.com/pdf/a-novel-ruminococcus-gnavus-clade-enriched-in-inflammatory-2tocweyz0o.pdf","Inflammatory bowel disease (IBD) is characterized by chronic inflammation of the gastrointestinal tract that is associated with changes in the gut microbiome. Here, we sought to identify strain-specific functional correlates with IBD outcomes. We performed metagenomic sequencing of monthly stool samples from 20 IBD patients and 12 controls (266 total samples). These were taxonomically profiled with MetaPhlAn2 and functionally profiled using HUMAnN2. Differentially abundant species were identified using MaAsLin and strain-specific pangenome haplotypes were analyzed using PanPhlAn. We found a significantly higher abundance in patients of facultative anaerobes that can tolerate the increased oxidative stress of the IBD gut. We also detected dramatic, yet transient, blooms of Ruminococcus gnavus in IBD patients, often co-occurring with increased disease activity. We identified two distinct clades of R. gnavus strains, one of which is enriched in IBD patients. To study functional differences between these two clades, we augmented the R. gnavus pangenome by sequencing nine isolates from IBD patients. We identified 199 IBD-specific, strain-specific genes involved in oxidative stress responses, adhesion, iron-acquisition, and mucus utilization, potentially conferring an adaptive advantage for this R. gnavus clade in the IBD gut. This study adds further evidence to the hypothesis that increased oxidative stress may be a major factor shaping the dysbiosis of the microbiome observed in IBD and suggests that R. gnavus may be an important member of the altered gut community in IBD.","In this article, the authors performed metagenomic sequencing of monthly stool samples from 20 IBD patients and 12 controls (266 total samples) and identified strain-specific functional correlates with IBD outcomes."
"A novel Ruminococcus gnavus clade enriched in inflammatory bowel disease patients","https://scispace.com/paper/a-novel-ruminococcus-gnavus-clade-enriched-in-inflammatory-4rpd994zf7","2017","","","Andrew Brantley Hall
Andrew Brantley Hall
Moran Yassour
Moran Yassour
Jenny Sauk
Jenny Sauk
Ashley L. Garner
Ashley L. Garner
Xiaofang Jiang
Xiaofang Jiang
Timothy D. Arthur
Timothy D. Arthur
Georgia K. Lagoudas
Georgia K. Lagoudas
Tommi Vatanen
Tommi Vatanen
Nadine Fornelos
Nadine Fornelos
Robin G. Wilson
Madeline Bertha
Melissa Cohen
John J. Garber
Hamed Khalili
Dirk Gevers
Dirk Gevers
Dirk Gevers
Ashwin N. Ananthakrishnan
Subramaniam Kugathasan
Eric S. Lander
Eric S. Lander
Eric S. Lander
Paul C. Blainey
Paul C. Blainey
Hera Vlamakis
Hera Vlamakis
Ramnik J. Xavier
Curtis Huttenhower
Curtis Huttenhower","","","Inflammatory bowel disease (IBD) is characterized by chronic inflammation of the gastrointestinal tract that is associated with changes in the gut microbiome. Here, we sought to identify strain-specific functional correlates with IBD outcomes. We performed metagenomic sequencing of monthly stool samples from 20 IBD patients and 12 controls (266 total samples). These were taxonomically profiled with MetaPhlAn2 and functionally profiled using HUMAnN2. Differentially abundant species were identified using MaAsLin and strain-specific pangenome haplotypes were analyzed using PanPhlAn. We found a significantly higher abundance in patients of facultative anaerobes that can tolerate the increased oxidative stress of the IBD gut. We also detected dramatic, yet transient, blooms of Ruminococcus gnavus in IBD patients, often co-occurring with increased disease activity. We identified two distinct clades of R. gnavus strains, one of which is enriched in IBD patients. To study functional differences between these two clades, we augmented the R. gnavus pangenome by sequencing nine isolates from IBD patients. We identified 199 IBD-specific, strain-specific genes involved in oxidative stress responses, adhesion, iron-acquisition, and mucus utilization, potentially conferring an adaptive advantage for this R. gnavus clade in the IBD gut. This study adds further evidence to the hypothesis that increased oxidative stress may be a major factor shaping the dysbiosis of the microbiome observed in IBD and suggests that R. gnavus may be an important member of the altered gut community in IBD.","This study finds a significantly higher abundance in patients of facultative anaerobes that can tolerate the increased oxidative stress of the IBD gut and suggests that R. gnavus may be an important member of the altered gut community in IBD."
"RadA, a MSCRAMM Adhesin of the Dominant Symbiote Ruminococcus gnavus E1, Binds Human Immunoglobulins and Intestinal Mucins.","https://scispace.com/paper/rada-a-mscramm-adhesin-of-the-dominant-symbiote-ruminococcus-2ncb0opyeg","2021","","","Marc Maresca
Radia Alatou
Ange Pujol
Cendrine Nicoletti
Josette Perrier
Thierry Giardina
Gwénola Simon
Vincent Méjean
Michel Fons","10.3390/BIOM11111613","https://hal.archives-ouvertes.fr/hal-03455626/document","Adhesion to the digestive mucosa is considered a key factor for bacterial persistence within the gut. In this study, we show that Ruminococcus gnavus E1 can express the radA gene, which encodes an adhesin of the MSCRAMMs family, only when it colonizes the gut. The RadA N-terminal region contains an all-β bacterial Ig-like domain known to interact with collagens. We observed that it preferentially binds human immunoglobulins (IgA and IgG) and intestinal mucins. Using deglycosylated substrates, we also showed that the RadA N-terminal region recognizes two different types of motifs, the protein backbone of human IgG and the glycan structure of mucins. Finally, competition assays with lectins and free monosaccharides identified Galactose and N-Acetyl-Galactosamine motifs as specific targets for the binding of RadA to mucins and the surface of human epithelial cells.","In this paper, the RadA N-terminal region contains an all-β bacterial Ig-like domain known to interact with collagens, which preferentially binds human immunoglobulins (IgA and IgG) and intestinal mucins."
"Selective Colonization of Insoluble Substrates by Human Faecal Bacteria","https://scispace.com/paper/selective-colonization-of-insoluble-substrates-by-human-5204eg90c3","2007","Journal Article","Environmental Microbiology","E. Carol McWilliam Leitch
Alan W. Walker
Sylvia H. Duncan
Grietje Holtrop
Harry J. Flint","10.1111/J.1462-2920.2006.01186.X","","Insoluble plant polysaccharides and endogenous mucin are important energy sources for human colonic microorganisms. The object of this study was to determine whether or not specific communities colonize these substrates. Using faecal samples from four individuals as inocula for an anaerobic in vitro continuous flow system, the colonization of wheat bran, high amylose starch and porcine gastric mucin was examined. Recovered substrates were extensively washed and the remaining tightly attached bacterial communities were identified using polymerase chain reaction-amplified 16S rRNA gene sequences and fluorescent in situ hybridization. The substrate had a major influence on the species of attached bacteria detected. Sequences retrieved from bran were dominated by clostridial cluster XIVa bacteria, including uncultured relatives of Clostridium hathewayi, Eubacterium rectale and Roseburia species. Bacteroides species were also detected. The most abundant sequences recovered from starch were related to the cultured species Ruminococcus bromii, Bifidobacterium adolescentis, Bifidobacterium breve and E. rectale. The most commonly recovered sequences from mucin were from Bifidobacterium bifidum and uncultured bacteria related to Ruminococcus lactaris. This study suggests that a specific subset of bacteria is likely to be the primary colonizers of particular insoluble colonic substrates. For a given substrate, however, the primary colonizing species may vary between host individuals.","It is suggested that a specific subset of bacteria is likely to be the primary colonizers of particular insoluble colonic substrates, however, for a given substrate, the primary Colonizing species may vary between host individuals."
